uai;type_etab;nom_etablissement;adresse;code_postal;commune;position;voie_generale;voie_techno;voie_pro;etab_mere;nbeleves;voie_gt;rentree_scolaire;nombre_d_eleves;2ndes_gt;_merge;nbeleves_est;2des_est
0580032V;Lycée;Lycée général et technologique Raoul Follereau;9 boulevard Saint-Exupéry;58000.0;Nevers;47.00476545971823, 3.1589002514582556;1.0;1.0;0.0;;705.0;True;2022.0;705.0;184.0;both;705.0;184.0
0831453D;Lycée;Lycée régional Anne-Sophie Pic;rue Cesar Vezzani;83098.0;Toulon;43.12319777782662, 5.931412416789884;0.0;1.0;1.0;;413.0;True;2022.0;87.0;0.0;both;87.0;-38.0
0740047Z;Lycée;Lycée polyvalent hôtelier Savoie Léman;40 boulevard Carnot;74200.0;Thonon-les-Bains;46.37215736744718, 6.47513958636992;0.0;1.0;1.0;;403.0;True;2022.0;278.0;0.0;both;278.0;25.0
0132495S;Lycée;Lycée Arthur Rimbaud;Quartier des Salles;13808.0;Istres;43.50288140166646, 4.987239805751601;1.0;1.0;0.0;;1194.0;True;2022.0;1194.0;471.0;both;1194.0;471.0
0711067Z;Lycée;Lycée d'enseignement général et technologique agricole de Mâcon-Davayé;43 rue des Poncétys;71960.0;Davayé;46.30704049493232, 4.7383216721139485;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0421023J;Lycée;Lycée Saint-Paul;15 rue Bourgneuf;42300.0;Roanne;46.038858973683446, 4.07055026784956;1.0;1.0;0.0;;271.0;True;2022.0;271.0;103.0;both;271.0;103.0
0761343X;Lycée;Lycée privé la Châtaigneraie;2 rue Charles Schérer;76240.0;Le Mesnil-Esnard;49.41378087834685, 1.1453836836709783;0.0;1.0;1.0;;463.0;True;2022.0;156.0;38.0;both;156.0;38.0
0622106C;Lycée;Lycée général privé Saint-Vaast-Saint-Dominique;92 rue de l'université;62401.0;Béthune;50.52365226332818, 2.6472706006311224;1.0;0.0;0.0;;532.0;True;2022.0;532.0;193.0;both;532.0;193.0
0490055U;Lycée;Lycée polyvalent Sadi Carnot - Jean Bertin;25 rue Marceau;49401.0;Saumur;47.24918279952321, -0.06981003204855765;1.0;1.0;1.0;;887.0;True;2022.0;334.0;75.0;both;334.0;75.0
0760095R;Lycée;Lycée Blaise Pascal;5 rue des Emmurées;76174.0;Rouen;49.432904396544636, 1.085866309885421;1.0;1.0;1.0;;882.0;True;2022.0;824.0;316.0;both;824.0;316.0
0762911B;Lycée;Lycée Galilée;461 route de Belbeuf;76520.0;Franqueville-Saint-Pierre;49.40026782552968, 1.163957075041164;1.0;1.0;1.0;;1252.0;True;2022.0;1210.0;432.0;both;1210.0;432.0
0950651S;Lycée;Lycée Jacques Prévert;23 chemin Vert de Boissy;95150.0;Taverny;49.01489300557792, 2.2107325269635;1.0;1.0;0.0;;970.0;True;2022.0;970.0;312.0;both;970.0;312.0
9760363R;Lycée;Lycée polyvalent de Bandrelé;;97660.0;Bandrelé;-12.91411503231333, 45.19496081853391;1.0;1.0;1.0;;877.0;True;2022.0;406.0;166.0;both;406.0;166.0
9711066G;Lycée;Lycée des métiers de l'hôtellerie et du tourisme de la Guadeloupe;Saint-Félix;97190.0;Le Gosier;16.209465781909724, -61.454259905801536;0.0;1.0;1.0;;358.0;True;2022.0;69.0;0.0;both;69.0;-44.0
0340881Y;Lycée;Lycée privé Notre-Dame de la Merci;62 cours Gambetta;34965.0;Montpellier;43.60953559266821, 3.8687301801599134;1.0;1.0;0.0;;1293.0;True;2022.0;1293.0;435.0;both;1293.0;435.0
0610026X;Lycée;Lycée Polyvalent Napoléon;15 rue des Sports;61306.0;L'Aigle;48.758223890089496, 0.638190369916741;1.0;1.0;1.0;;868.0;True;2022.0;627.0;205.0;both;627.0;205.0
0510007F;Lycée;Lycée polyvalent Etienne Oehmichen;8 avenue du Mont Héry;51000.0;Châlons-en-Champagne;48.97654625769899, 4.359693419866733;1.0;1.0;1.0;;1026.0;True;2022.0;475.0;152.0;both;475.0;152.0
0590119J;Lycée;Lycée Faidherbe;9 rue Armand Carrel;59034.0;Lille;50.61476444362888, 3.0777002640212037;1.0;0.0;0.0;;1165.0;True;2022.0;1165.0;442.0;both;1165.0;442.0
0592967E;Lycée;Lycée polyvalent La Sagesse;40 rue de Mons;59306.0;Valenciennes;50.359805483356865, 3.5294906529605417;0.0;1.0;1.0;;725.0;True;2022.0;349.0;97.0;both;349.0;97.0
0081047V;Lycée;Lycée polyvalent de Bazeilles;Parc de Montvillers;8207.0;Bazeilles;49.67948414794704, 4.982209429606705;0.0;1.0;1.0;;262.0;True;2022.0;78.0;0.0;both;78.0;-41.0
0442061B;Lycée;LEGTA Jules Rieffel;5 rue de la Syonnière;44817.0;Saint-Herblain;47.2520414037665, -1.6420204486417747;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0711068A;Lycée;Lycée d'enseignement général et technologique agricole de Fontaines;10 La Platière;71150.0;Fontaines;46.858185368971306, 4.774642803738832;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0142107P;Lycée;Lycée Charles de Gaulle;39 rue d'Hastings;14063.0;Caen;49.18405610205806, -0.3794596774370311;1.0;0.0;0.0;;713.0;True;2022.0;713.0;250.0;both;713.0;250.0
9830377T;Lycée;Lycée polyvalent privé Do Kamo (ASEE);15 bis rue Taragnat;98845.0;Nouméa;;1.0;1.0;1.0;;564.0;True;2022.0;297.0;116.0;both;297.0;116.0
9840018X;Lycée;Collège et lycée Pomare IV;34 rue Charles Viénot;98713.0;Papeete;;1.0;1.0;0.0;;210.0;True;2022.0;210.0;76.0;both;210.0;76.0
0360017Y;Lycée;Lycée agricole Naturapolis;Route de Velles - Touvent;36018.0;Châteauroux;46.78703168272086, 1.6928703839152983;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0410018X;Lycée;Lycée agricole Agro Campus des 2 vallées;Rue de la Vallée-du-Loir Areines;41106.0;Vendôme;47.79255588303881, 1.06534946216792;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
9741233X;Lycée;Lycée polyvalent Nelson Mandela;69 chemin Pinguet;97470.0;Saint-Benoît;-21.049174601795762, 55.71040291152662;0.0;1.0;1.0;;463.0;True;2022.0;185.0;0.0;both;185.0;-6.0
7200719U;Lycée;Lycée polyvalent du Fium'orbu;ZI Migliacciaro;20243.0;Prunelli-Di-Fiumorbo;41.99580448332419, 9.406270024288972;1.0;1.0;0.0;;402.0;True;2022.0;382.0;130.0;both;382.0;130.0
0890005X;Lycée;Lycée polyvalent Jean-Joseph Fourier;16 rue Raymond Poincaré;89010.0;Auxerre;47.791452231543886, 3.5517209913190477;1.0;1.0;1.0;;1109.0;True;2022.0;778.0;236.0;both;778.0;236.0
0710048S;Lycée;Lycée polyvalent René Cassin;49 boulevard des Neuf Clés;71018.0;Mâcon;46.31497043567772, 4.821166459938391;1.0;1.0;1.0;;1180.0;True;2022.0;752.0;302.0;both;752.0;302.0
0711422K;Lycée;Lycée polyvalent Hilaire de Chardonnet;1 rue Henri Dunant;71100.0;Chalon-sur-Saône;46.802762009194886, 4.865648001019906;1.0;1.0;0.0;;627.0;True;2022.0;620.0;201.0;both;620.0;201.0
0460039T;Lycée;Lycée polyvalent privé Jeanne d'Arc;11 allées Pierre Beregovoy;46100.0;Figeac;44.61210194170116, 2.034420542336298;1.0;1.0;1.0;;336.0;True;2022.0;248.0;90.0;both;248.0;90.0
0312915A;Lycée;Lycée polyvalent Léon Blum;8 chemin du tracas;31290.0;Villefranche-de-Lauragais;43.40046299809547, 1.729379968810768;1.0;1.0;1.0;;880.0;True;2022.0;818.0;300.0;both;818.0;300.0
0210017E;Lycée;Lycée général et technologique Montchapet;36 boulevard François Pompon;21000.0;Dijon;47.33538637776854, 5.01750990006678;1.0;1.0;0.0;;837.0;True;2022.0;837.0;271.0;both;837.0;271.0
0210015C;Lycée;Lycée général et technologique Carnot;16 boulevard Thiers;21000.0;Dijon;47.3240944612801, 5.047770644841433;1.0;1.0;0.0;;921.0;True;2022.0;921.0;329.0;both;921.0;329.0
0711249X;Lycée;Lycée polyvalent privé Frédéric Ozanam;45 rue de l'Héritan;71000.0;Mâcon;46.31257221024673, 4.825364381198406;1.0;1.0;1.0;;535.0;True;2022.0;469.0;169.0;both;469.0;169.0
0573231C;Lycée;Lycée des métiers des sciences et des technologies de l'information et de la communication Condorcet;Rue de l'Etang;57354.0;Schoeneck;49.20409072537843, 6.919020273004178;1.0;1.0;1.0;;512.0;True;2022.0;428.0;145.0;both;428.0;145.0
0131690S;Lycée;Lycée d'enseignement privé agricole Fontlongue;Boulevard Théodore Aubanel;13148.0;Miramas;43.58848360785269, 4.995339369541717;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
9730010Y;Lycée;Externat Saint-Joseph de Cluny;15 rue Lallouette;97301.0;Cayenne;4.940059718150446, -52.33225223180328;1.0;0.0;0.0;;444.0;True;2022.0;444.0;169.0;both;444.0;169.0
0570087K;Lycée;Lycée des métiers et des technologies innovantes Charles Jully;59 rue du Maréchal Foch;57500.0;Saint-Avold;49.105498642036814, 6.693049526729112;1.0;1.0;1.0;;1212.0;True;2022.0;808.0;266.0;both;808.0;266.0
0550008K;Lycée;Lycée polyvalent Henri Vogt;12 rue André Malraux;55200.0;Commercy;48.7545317665554, 5.585929350005077;1.0;1.0;1.0;;772.0;True;2022.0;556.0;188.0;both;556.0;188.0
0470060K;Lycée;Lycée privé Saint-Caprais;8 rue Raspail;47000.0;Agen;44.20742473152918, 0.6188233628178176;1.0;1.0;0.0;;314.0;True;2022.0;314.0;119.0;both;314.0;119.0
0890045R;Lycée;Lycée d'enseignement général, technologique et professionnel agricole d'Auxerre-Venoy;La Brosse;89290.0;Venoy;47.79145373713048, 3.6544298525649337;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0672604S;Lycée;Lycée Marc Bloch;3 allée Blaise Pascal;67803.0;Bischheim;48.61674014965225, 7.766053867630057;1.0;1.0;0.0;;1240.0;True;2022.0;1240.0;505.0;both;1240.0;505.0
0680008P;Lycée;Lycée Camille Sée;42 avenue de l'Europe;68025.0;Colmar;48.08067000406099, 7.325891659125173;1.0;1.0;0.0;;907.0;True;2022.0;907.0;303.0;both;907.0;303.0
0711073F;Lycée;Lycée professionnel agricole de Tournus;Les Perrières;71700.0;Tournus;46.563320478324364, 4.892630089444031;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0210036A;Lycée;Lycée d'enseignement général, technologique et professionnel agricole de Beaune;16 avenue Charles Jaffelin;21206.0;Beaune;47.02471545298013, 4.829359616696861;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0260074P;Lycée;Lycée technologique privé Montplaisir;75 rue Montplaisir;26902.0;Valence;44.93157684683898, 4.9088394774146735;0.0;1.0;0.0;;452.0;True;2022.0;452.0;136.0;both;452.0;136.0
0350710G;Lycée;Lycée Chateaubriand;136 boulevard de Vitré;35706.0;Rennes;48.1233633632789, -1.6494796949846533;1.0;0.0;0.0;;763.0;True;2022.0;749.0;251.0;both;749.0;251.0
0592969G;Lycée;Lycée Dampierre;85 avenue de Denain;59326.0;Valenciennes;50.35417746162148, 3.5005900695930467;0.0;1.0;1.0;;319.0;True;2022.0;85.0;23.0;both;85.0;23.0
0220013V;Lycée;Lycée la Fontaine des Eaux;48 promenade Fontaine des Eaux;22102.0;Dinan;48.463094287552664, -2.0356166575983647;1.0;1.0;0.0;;1266.0;True;2022.0;1116.0;363.0;both;1116.0;363.0
0490054T;Lycée;Lycée polyvalent Fernand Renaudeau;11 rue de la Tuilerie;49321.0;Cholet;47.06995691482097, -0.8903999177081777;1.0;1.0;1.0;;1245.0;True;2022.0;861.0;315.0;both;861.0;315.0
0560026Z;Lycée;Lycée polyvalent Jean Baptiste Colbert;117 boulevard Léon Blum;56321.0;Lorient;47.74607621064376, -3.382789893764157;1.0;1.0;1.0;;1089.0;True;2022.0;832.0;308.0;both;832.0;308.0
0370737A;Lycée;Lycée privé Saint-Denis International School;19 avenue du Général de Gaulle;37601.0;Loches;47.127387402690786, 0.9937400808624735;1.0;1.0;0.0;;247.0;True;2022.0;247.0;102.0;both;247.0;102.0
0831616F;Lycée;Lycée Rouvière;Quartier Sainte Musse;83070.0;Toulon;43.125522148661254, 5.978429976767305;1.0;1.0;1.0;;963.0;True;2022.0;880.0;316.0;both;880.0;316.0
0940120V;Lycée;Lycée Marcelin Berthelot;6 boulevard Maurice Berteaux;94107.0;Saint-Maur-des-Fossés;48.810377748900095, 2.470063843147651;1.0;1.0;0.0;;1089.0;True;2022.0;1089.0;352.0;both;1089.0;352.0
0650001Y;Lycée;Lycée climatique René Billères;6 avenue Marcel Lemettre;65402.0;Argelès-Gazost;43.002631818978536, -0.09387031202212201;1.0;1.0;0.0;;296.0;True;2022.0;296.0;104.0;both;296.0;104.0
0400007R;Lycée;Lycée polyvalent de Borda;7 avenue Paul Doumer;40107.0;Dax;43.70227503738489, -1.0564803223316908;1.0;1.0;1.0;;1719.0;True;2022.0;1476.0;472.0;both;1476.0;472.0
9711032V;Lycée;Lycée polyvalent Charles Coeffin;Trioncelle;97122.0;Baie-Mahault;16.26134218705651, -61.58615990894133;1.0;1.0;1.0;;1139.0;True;2022.0;980.0;336.0;both;980.0;336.0
0910843X;Lycée;Lycée polyvalent Saint-Pierre;70 rue de Montgeron;91800.0;Brunoy;48.694536825715204, 2.4899542173125426;1.0;1.0;1.0;;1053.0;True;2022.0;947.0;312.0;both;947.0;312.0
9711046K;Lycée;Lycée polyvalent Chevalier de Saint-Georges;Boulevard des Héros;97158.0;Les Abymes;16.255613648383896, -61.520854918349386;1.0;1.0;1.0;;742.0;True;2022.0;328.0;108.0;both;328.0;108.0
0350793X;Lycée;Lycée et section d'enseignement professionnel Frédéric Ozanam;99 rue de la Chalotais;35577.0;Cesson-Sévigné;48.12999050182102, -1.598099543380704;1.0;1.0;1.0;;1238.0;True;2022.0;641.0;192.0;both;641.0;192.0
0762880T;Lycée;Lycée Raymond Queneau;Rue du Docteur Zamenhof;76194.0;Yvetot;49.61343617302682, 0.7693559224689546;1.0;1.0;1.0;;1347.0;True;2022.0;986.0;339.0;both;986.0;339.0
0280044W;Lycée;Lycée polyvalent Jehan de Beauce;20 rue du Commandant Chesne;28000.0;Chartres;48.45928780553299, 1.4738099681091061;1.0;1.0;1.0;;1843.0;True;2022.0;1213.0;402.0;both;1213.0;402.0
0070001N;Lycée;Lycée polyvalent Boissy d'Anglas;50 avenue J Jaurès;7104.0;Annonay;45.24807240393067, 4.6724097057729805;1.0;1.0;1.0;;1199.0;True;2022.0;987.0;322.0;both;987.0;322.0
0740017S;Lycée;Lycée polyvalent Charles Poncet;1 avenue Charles Poncet;74302.0;Cluses;46.06198229196918, 6.578689766415864;1.0;1.0;1.0;;1551.0;True;2022.0;1299.0;425.0;both;1299.0;425.0
0060034E;Lycée;Lycée Jeanne et Paul Augier;163 bd René Cassin;6203.0;Nice;43.66836585544494, 7.211582436631512;0.0;1.0;1.0;;542.0;True;2022.0;194.0;0.0;both;194.0;-3.0
0660011D;Lycée;Lycée polyvalent Jean Lurçat;25 avenue Albert Camus;66070.0;Perpignan;42.691053239697844, 2.908695918079763;1.0;1.0;1.0;;1561.0;True;2022.0;1204.0;371.0;both;1204.0;371.0
9720726G;Lycée;Lycée polyvalent Joseph Pernock;Cité scolaire Joseph Pernock;97214.0;Le Lorrain;14.832690856430409, -61.055619573040694;1.0;1.0;1.0;;551.0;True;2022.0;191.0;66.0;both;191.0;66.0
0060014H;Lycée;Lycée Jules Ferry;82 boulevard de la République;6414.0;Cannes;43.55967544894346, 7.021858225692245;1.0;1.0;0.0;;873.0;True;2022.0;873.0;282.0;both;873.0;282.0
0622949U;Lycée;Lycée général et technologique Mariette;69 rue Beaurepaire;62321.0;Boulogne-sur-Mer;50.73231433308562, 1.61089946209174;1.0;1.0;0.0;;1261.0;True;2022.0;1261.0;385.0;both;1261.0;385.0
0440001M;Lycée;Lycée polyvalent Joubert Emilien Maillard;160 rue du Pressoir Rouge;44150.0;Ancenis-Saint-Géréon;47.37537909669732, -1.1817713728384345;1.0;1.0;1.0;;1048.0;True;2022.0;715.0;262.0;both;715.0;262.0
9741256X;Lycée;Lycée général et technologique privé Levavasseur;4 rue Fénelon;97404.0;Saint-Denis;-20.883955442053924, 55.44870536439593;1.0;1.0;0.0;;808.0;True;2022.0;808.0;290.0;both;808.0;290.0
0330003Z;Lycée;Lycée de Grand Air;1 avenue du Docteur Lorentz-Monod;33120.0;Arcachon;44.654120353014044, -1.1652303018288126;1.0;1.0;0.0;;1305.0;True;2022.0;1305.0;470.0;both;1305.0;470.0
0680051L;Lycée;Lycée Frédéric Kirschleger;8 rue du Docteur Heid;68140.0;Munster;48.037280707652656, 7.132689890214876;1.0;0.0;0.0;;275.0;True;2022.0;275.0;111.0;both;275.0;111.0
9710884J;Lycée;Lycée polyvalent Raoul Georges Nicolo;258  avenue Francois Mitterand;97100.0;Basse-Terre;16.00717682050352, -61.73993032017019;1.0;1.0;1.0;;627.0;True;2022.0;551.0;167.0;both;551.0;167.0
0750663N;Lycée;Lycée Chaptal;45 boulevard des Batignolles;75008.0;Paris;48.881738320109136, 2.3196885071009623;1.0;1.0;0.0;;567.0;True;2022.0;567.0;179.0;both;567.0;179.0
0700827U;Lycée;Lycée d'enseignement général, technologique et professionnel agricole Etienne Munier de Vesoul;16 rue Edouard Belin;70014.0;Vesoul;47.634544734289406, 6.164799585719171;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0790078F;Lycée;Lycée polyvalent privé Saint-André;14 rue de Souché;79007.0;Niort;46.32772561851994, -0.44660276052661074;1.0;1.0;1.0;;1194.0;True;2022.0;884.0;292.0;both;884.0;292.0
0660057D;Lycée;Lycée polyvalent climatique et sportif Pierre de Coubertin;2 avenue Pierre de Coubertin;66120.0;Font-Romeu-Odeillo-Via;42.51628470465537, 2.0415696526904274;1.0;1.0;1.0;;536.0;True;2022.0;469.0;173.0;both;469.0;173.0
0142059M;Lycée;Lycée Victor Hugo;16 rue de la Défense Passive;14000.0;Caen;49.19841125078896, -0.366329948576111;1.0;0.0;0.0;;721.0;True;2022.0;721.0;269.0;both;721.0;269.0
0390027T;Lycée;Lycée polyvalent Victor Bérard;35 quai Aimé Lamy;39403.0;Morez;46.51755992003473, 6.026710374570765;1.0;1.0;1.0;;555.0;True;2022.0;404.0;144.0;both;404.0;144.0
0690563M;Lycée;Lycée Saint-Louis - Saint-Bruno;16 rue des Chartreux;69283.0;Lyon;45.77195696195349, 4.823230134737719;1.0;1.0;0.0;;533.0;True;2022.0;533.0;201.0;both;533.0;201.0
0380034F;Lycée;Lycée polyvalent Louise Michel;30 rue Louise Michel;38037.0;Grenoble;45.168709708791496, 5.707230540220357;1.0;1.0;1.0;;1034.0;True;2022.0;697.0;133.0;both;697.0;133.0
0730813M;Lycée;Lycée agricole Reinach;1031 avenue Charles Albert;73290.0;La Motte-Servolex;45.59790330306502, 5.860415698850252;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0542408Z;Lycée;Lycée Charles de Foucauld;1 rue Jeannot;54000.0;Nancy;48.69005019287667, 6.188069477988032;1.0;1.0;0.0;;202.0;True;2022.0;202.0;45.0;both;202.0;45.0
0340028W;Lycée;Lycée polyvalent Joseph Vallot;rue du docteur Henri Mas;34700.0;Lodève;43.73097463617392, 3.3148505978943166;1.0;1.0;1.0;;847.0;True;2022.0;457.0;152.0;both;457.0;152.0
0300080Z;Lycée;Lycée privé polyvalent Institut Emmanuel d'Alzon - site de Nîmes;11 rue Sainte Perpétue;30000.0;Nîmes;43.834702074408234, 4.371439415830814;1.0;1.0;1.0;;1170.0;True;2022.0;1117.0;401.0;both;1117.0;401.0
0250011B;Lycée;Lycée polyvalent Jules Haag;1 rue Edmond Labbé;25041.0;Besançon;47.23883565943557, 6.012610423155057;1.0;1.0;1.0;;1612.0;True;2022.0;1182.0;406.0;both;1182.0;406.0
0442765S;Lycée;Lycée Nelson Mandela;10 rue Pierre Vidal Naquet;44265.0;Nantes;47.208393577218665, -1.5329105760992363;1.0;1.0;1.0;;1168.0;True;2022.0;923.0;300.0;both;923.0;300.0
0492148U;Lycée;Lycée Jean Bodin;Avenue de l'Europe;49137.0;Les Ponts-de-Cé;47.4413691161452, -0.5285097047395081;1.0;1.0;0.0;;619.0;True;2022.0;619.0;206.0;both;619.0;206.0
9830261S;Lycée;Lycée privé Blaise Pascal (DDEC);22 rue Blaise Pascal;98807.0;Nouméa;;1.0;1.0;0.0;;919.0;True;2022.0;919.0;328.0;both;919.0;328.0
9740952S;Lycée;Lycée général et technologique Pierre Poivre;35 rue Hippolyte Foucque;97480.0;Saint-Joseph;-21.37458275430744, 55.62461869188439;1.0;1.0;0.0;;799.0;True;2022.0;799.0;310.0;both;799.0;310.0
0593077Z;Lycée;Lycée Saint-Joseph;10 rue de la Paix;59529.0;Hazebrouck;50.71860222127405, 2.5331693699257007;0.0;1.0;1.0;;295.0;True;2022.0;116.0;43.0;both;116.0;43.0
0594278E;Lycée;Lycée Epid;20 rue de Lille;59140.0;Dunkerque;51.02626133589449, 2.3721400076836052;1.0;1.0;0.0;;214.0;True;2022.0;214.0;63.0;both;214.0;63.0
0060011E;Lycée;Lycée Carnot;90 boulevard Carnot;6414.0;Cannes;43.56409964933059, 7.01823974220319;1.0;0.0;0.0;;1254.0;True;2022.0;1254.0;512.0;both;1254.0;512.0
0261505V;Lycée;Lycée polyvalent Algoud-Laffemas;rue Barthélémy de Laffemas;26901.0;Valence;44.918186245177196, 4.916908181249479;1.0;1.0;1.0;;1598.0;True;2022.0;1358.0;378.0;both;1358.0;378.0
0410001D;Lycée;Lycée polyvalent Augustin Thierry;13 avenue Châteaudun;41018.0;Blois;47.596909206460516, 1.330070161950022;1.0;1.0;1.0;;947.0;True;2022.0;681.0;267.0;both;681.0;267.0
0590215N;Lycée;Lycée Sévigné;151 rue de la Malcense;59208.0;Tourcoing;50.730849887755625, 3.164309762608626;0.0;1.0;0.0;;157.0;True;2022.0;157.0;0.0;both;157.0;-15.0
0911492C;Lycée;Lycée l'Essouriau;1 avenue de Dordogne;91979.0;Les Ulis;48.676802942964635, 2.1661385949951097;1.0;1.0;1.0;;1286.0;True;2022.0;1001.0;336.0;both;1001.0;336.0
0271582Y;Lycée;Lycée Marc Bloch;1 voie Bachelière;27106.0;Val-de-Reuil;49.2682488269445, 1.2026898590201793;1.0;1.0;0.0;;652.0;True;2022.0;652.0;260.0;both;652.0;260.0
0370038R;Lycée;Lycée Grandmont;6 avenue de Sévigné;37204.0;Tours;47.36017834531719, 0.6997013706654819;1.0;1.0;0.0;;1903.0;True;2022.0;1903.0;561.0;both;1903.0;561.0
0861223M;Lycée;Lycée pilote innovant international;Téléport 5;86130.0;Jaunay-Marigny;46.68161934026639, 0.3677599050644731;1.0;1.0;0.0;;578.0;True;2022.0;578.0;190.0;both;578.0;190.0
0450110A;Lycée;Lycée privé Saint-Charles;31 avenue Saint Fiacre;45058.0;Orléans;47.90571217472856, 1.8998600303480986;1.0;0.0;0.0;;557.0;True;2022.0;557.0;206.0;both;557.0;206.0
0952196W;Lycée;Lycée polyvalent Gustave Monod, Lycée des métiers de l'ingénierie industrielle;71 avenue de Ceinture;95880.0;Enghien-les-Bains;48.97199644141401, 2.2957339788768523;1.0;1.0;1.0;;1715.0;True;2022.0;1450.0;462.0;both;1450.0;462.0
0133525L;Lycée;Lycée international Georges Duby;200 rue Georges Duby;13080.0;Aix-en-Provence;43.47970016002568, 5.41167007890441;1.0;1.0;0.0;;1517.0;True;2022.0;1517.0;511.0;both;1517.0;511.0
0720048L;Lycée;Lycée polyvalent Raphaël Elizé;26 rue Saint-Denis;72305.0;Sablé-sur-Sarthe;47.838831989931776, -0.34086258824944365;1.0;1.0;1.0;;1096.0;True;2022.0;728.0;257.0;both;728.0;257.0
0731248K;Lycée;Lycée polyvalent Louis Armand;321 rue du grand champ;73000.0;Chambéry;45.594626101194834, 5.920349846070932;1.0;1.0;1.0;;1404.0;True;2022.0;1021.0;353.0;both;1021.0;353.0
0380097Z;Lycée;Lycée climatique Jean Prévost;470 rue de Tintaine;38250.0;Villard-de-Lans;45.0627738864648, 5.555379806541549;1.0;0.0;0.0;;419.0;True;2022.0;419.0;157.0;both;419.0;157.0
0170042D;Lycée;Lycée Cordouan;28 rue Henri Dunant;17200.0;Royan;45.620498689740415, -1.004709413065221;1.0;1.0;0.0;;1134.0;True;2022.0;1134.0;388.0;both;1134.0;388.0
0910975R;Lycée;Lycée Jean Pierre Timbaud;4 rue Henri Douard;91220.0;Brétigny-sur-Orge;48.609583739539495, 2.312835433698756;1.0;1.0;1.0;;1543.0;True;2022.0;1225.0;353.0;both;1225.0;353.0
0130001F;Lycée;Lycée polyvalent Emile Zola;Avenue Arc de Meyran;13181.0;Aix-en-Provence;43.51129104740204, 5.460386927113972;1.0;1.0;1.0;;1817.0;True;2022.0;1580.0;510.0;both;1580.0;510.0
0130048G;Lycée;Lycée Saint-Exupéry;529 chemin de la Madrague Ville;13326.0;Marseille;43.34660530479218, 5.35472053976269;1.0;1.0;0.0;;1478.0;True;2022.0;1478.0;522.0;both;1478.0;522.0
0572341K;Lycée;Lycée Jean XXIII;10 rue Monseigneur Heintz;57950.0;Montigny-lès-Metz;49.098414601475, 6.159230476432954;1.0;0.0;0.0;;563.0;True;2022.0;563.0;198.0;both;563.0;198.0
9830557N;Lycée;Lycée Dick Ukeiwé;36 promenade de Koutio;98830.0;Dumbéa;;1.0;1.0;0.0;;1431.0;True;2022.0;1431.0;472.0;both;1431.0;472.0
